2019-11-03 21:56:24,"b'RT @raypjrone: @MadisonSedona @SexistTrash @tvill_chris @realDonaldTrump ""Dependent"" is the key word'",,
2019-11-03 21:56:09,b'Whoever thought of those cheese grater hats is a fucking evil genius. Evil being the key word. #GoPackGo',,
2019-11-03 21:56:00,b'key word \xe2\x80\x9cmore\xe2\x80\x9d. can\xe2\x80\x99t believe people are arguing over this. thank you bishop \xe2\x9d\xa4\xef\xb8\x8f https://t.co/tiaQK6Lqzu',,
2019-11-03 21:55:36,b'RT @_jaylean: I hope we all get the things we deserve out of life.\n\nKey word: deserve.\nHope you were a good person.',,
2019-11-03 21:55:29,b'@TulsiGabbard The key word of this article is \xe2\x80\x9cif\xe2\x80\x9d. IF Trump takes over.... You are talking about it as if it has o\xe2\x80\xa6 https://t.co/LkFvIFRTA0',,
2019-11-03 21:54:49,"b'@mschlapp @newsbusters Former is key word... Never Trumper, member of the Swamp'",,
2019-11-03 21:54:39,"b'@Jacob_Schu_24 @masoncarswell12 ""Similar"" key word, plus Sanu And Sanders are way better than Grant you can\'t be co\xe2\x80\xa6 https://t.co/MxNpXdOkib'",,
2019-11-03 21:53:20,b'RT @ryleydavison: gay people literally get a whole month and veterans get one fucking day. and it\xe2\x80\x99s still tried to be made about sexuality.\xe2\x80\xa6',,
2019-11-03 21:53:14,b'I hope we all get the things we deserve out of life.\n\nKey word: deserve.\nHope you were a good person.',,
2019-11-03 21:52:32,"b'RT @doreen_rabi: The key word here is \xe2\x80\x9celegant\xe2\x80\x9d.  Unhurried medicine = relationship building, trust, thoughtful care. Which in turn=quality\xe2\x80\xa6'",,
2019-11-03 21:51:18,"b'RT @siempreconcuba: Integration, Key Word at the Anti-Imperialist Meeting https://t.co/pWfRAH9E4Q https://t.co/0KsrmFkpuQ'",,
2019-11-03 21:51:17,b'@BJackson82 Thank you Brandi. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe  The key word is research. Learn about this case to see why this is such a travesty!  This breaks my heart.',,
2019-11-03 21:50:52,b'@Jimboon I wouldn\xe2\x80\x99t even acknowledge it mate! I can honestly say I\xe2\x80\x99ve never had a bad meal at your place always 10/\xe2\x80\xa6 https://t.co/2xfIHskDvO',,
2019-11-03 21:50:41,b'@paIosverdes hmm there\xe2\x80\x99s a key word in that sentence sweetie. WAS. sure. she said/did racist things. you really gon\xe2\x80\xa6 https://t.co/P9nlwFmp59',,
2019-11-03 21:50:19,b'@molisher55 @DineshDSouza @CNN @nytimes Owned is the key word! You are right!',,
2019-11-03 21:49:41,b'My bf would definitely disagree with that last retweet but the key word there is \xe2\x80\x9cpurposely\xe2\x80\x9d \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,
2019-11-03 21:49:39,"b'@realDonaldTrump The key word is ""majority"".  Suck on that.'",,
2019-11-03 21:49:28,b'@Dvwnhun @Jailinecc1 @SONNY8210 Man the N word is for minorities he good',,
2019-11-03 21:49:06,"b'@charliekirk11 The first time I saw Vindman\xe2\x80\x99s picture, the first word that came to mind was \xe2\x80\x9cweasel.\xe2\x80\x9d The military\xe2\x80\xa6 https://t.co/Wp6G7EP8ew'",,
2019-11-03 21:48:38,"b""@playygrl Key word including. Clearly says not including which I get the idea she didn't say shit till the last min\xe2\x80\xa6 https://t.co/dseCO5v6Eo""",,
2019-11-03 21:46:18,"b'@MadisonSedona @SexistTrash @tvill_chris @realDonaldTrump ""Dependent"" is the key word'",,
2019-11-03 21:44:45,b'@JoeBiden Key word: WE\n\nnot you.',,
2019-11-03 21:44:31,b'RT @GillianLazarus: I think most of the contributors here are American but the admins are British: Marino Robles (UK Labour) &amp; Rita Allison\xe2\x80\xa6',,
2019-11-03 21:43:22,b'Samsung Australia Do You Answer Your Phones 22 minute wait Then Hang Up .:; The Word For today is Respect\nPS: Respe\xe2\x80\xa6 https://t.co/nKVYUFPj2a',,
2019-11-03 21:42:58,b'@MusicLikeRain14 @ChickNorris55 Were there\xe2\x80\x99s the key word. Been blocked but don\xe2\x80\x99t care. Don\xe2\x80\x99t need them. I\xe2\x80\x99m my own\xe2\x80\xa6 https://t.co/G8545MhWk4',,
2019-11-03 21:42:49,"b""We're looking for B2 students to test our new app English Master Key Word Transformation https://t.co/m69mA5HUuX\xe2\x80\xa6 https://t.co/QrVy2cy9Bk""",,
2019-11-03 21:42:27,b'RT @JamieLloydCo: \xe2\x8f\xb1 First \xc2\xa315 ticket release for #CyranoWestEnd starring James McAvoy is at MIDDAY TOMORROW (Monday)\n\n\xf0\x9f\x8e\x9f Bookable only via h\xe2\x80\xa6',,
2019-11-03 21:41:34,b'@Haleaziz Temporarily is the key word.',,
2019-11-03 21:40:57,b'@kdlewis04 @Dogturd9 @Averty_J @Tinktweets45 @TexasWhiteHats @alley167 @SantaSurfing @Johnheretohelp\xe2\x80\xa6 https://t.co/qyNlcjfy8S',,
2019-11-03 21:39:43,b'@lifesseesaw @lovelyjoonjk @not_bangtan @namgiXD I literally said that \xe2\x80\x9dsome stuff are used only for aesthetics and\xe2\x80\xa6 https://t.co/KWvVP5f6N6',,
2019-11-03 21:39:17,b'@TDF4LIFE30 The word naturally after the word submit implies she will want to under the outlined circumstances. Hen\xe2\x80\xa6 https://t.co/TkFXE0y1YX',,
2019-11-03 21:38:25,"b'RT @siempreconcuba: Integration, Key Word at the Anti-Imperialist Meeting https://t.co/pWfRAH9E4Q https://t.co/0KsrmFkpuQ'",,
2019-11-03 21:36:43,"b'@Vikings ""Made some good throws"" , ""some"" being the key word there.'",,
2019-11-03 21:36:21,"b'RT @doreen_rabi: The key word here is \xe2\x80\x9celegant\xe2\x80\x9d.  Unhurried medicine = relationship building, trust, thoughtful care. Which in turn=quality\xe2\x80\xa6'",,
2019-11-03 21:34:24,"b'RT @doreen_rabi: The key word here is \xe2\x80\x9celegant\xe2\x80\x9d.  Unhurried medicine = relationship building, trust, thoughtful care. Which in turn=quality\xe2\x80\xa6'",,
2019-11-03 21:33:46,"b'The key word here is \xe2\x80\x9celegant\xe2\x80\x9d.  Unhurried medicine = relationship building, trust, thoughtful care. Which in turn=\xe2\x80\xa6 https://t.co/cFSDPT316d'",,
